description,label,releasetime,title 
市场谨慎戒备法国大选 避险资产获资金流入,戒备、不安，昔日英国公投前资本市场的景象再度重现。法国总统选举投票于当地时间23日8时(北京时间14时)在法国本土全面展开，11名总统候选人参加角逐。鉴于选情胶着，投资者采取戒备状...,2017-4-24 05:30,英国
IMF对世界经济“打折” 最后关头删掉保护主义措辞,或许是经历了一些唇枪舌战，国际货币基金组织(IMF)的决策机构国际货币与金融委员会(IMFC)最终在第三十五次会议公报中删除了“抵制各种形式的保护主义”的措辞，与一个月前二十国集团...,2017-4-24 05:29,
华尔街本周迎来季报高峰,本周将是数年来美国市场季报发布最为密集的一周，标普500指数成分股中的190家公司将在本周发布一季报，其中包括了谷歌、亚马逊、微软以及埃克斯美孚等巨头。业内人士预计，如此密集的发布...,2017-4-24 04:56,美国
民调显示马克龙和勒庞在法国总统选举首轮投票中领先,【民调显示马克龙和勒庞在法国总统选举首轮投票中领先】新华社快讯：据法国多家民调机构预测，马克龙和勒庞在法国总统选举首轮投票中领先。（新华社）,2017-4-24 02:09,
美国“逆全球化”立场软化 财长称本国经济政策利于全球商业平衡,【美国“逆全球化”立场软化 财长称本国经济政策利于全球商业平衡】美国财长姆努钦22日与国际货币基金组织(IMF)总裁拉加德会谈时表示，平衡的贸易有利于经济增长，将通过财税改革刺激美...,2017-4-24 00:26,"美国,税"
发展中国家汇款流入连续两年下降,世界银行春季会议期间发布的最新一期《移民与发展简报》称，2016年发展中国家汇款流入连续第二年下降，这是30年来从未出现过的趋势。,2017-4-24 00:17,中国
报告称“一带一路”沿线国家主权信用风险差异性大,在近日召开的首届系统性风险国际研讨会上，东方金诚国际信用评估有限公司发布的《“一带一路”沿线国家主权信用分析报告》称，2016年“一带一路”50个国家主权信用等级呈现整体主权信用风...,2017-4-24 00:17,
全球石油最多的国家穷得只剩100亿美元！ 骚乱爆发华人商店遭殃,【全球石油最多的国家穷得只剩100亿美元！ 骚乱爆发华人商店遭殃】众所周知，中东地区盛产石油，使得沙特、阿联酋、阿曼这些国家往往给外界留下了土豪的形象。（每日经济新闻）,2017-4-23 23:59,
方星海：世界各国面临全球化和信息化冲击,第十一届中国期货分析师暨场外衍生品论坛于4月22日至23日在杭州召开。本届论坛以“大融合·大数据·大市场”为主题。证监会副主席方星海在讲话中谈了对国际形势的看法。他表示，当前我们正...,2017-4-23 21:58,中国
法国大选首轮投票在严密安保中开始 选情仍不明朗,当地时间23日上午8时，2017年法国总统选举第一轮投票在严密安保下开始。严峻的安全形势和充满不确定性的选情成为此次法国大选的主要特点。,2017-4-23 19:07,
法国“最难预测”大选开始投票 军警出动保障安全,在巴黎地标香榭丽舍大道发生枪击案三天后，法国全国近4700万名选民23日迎来2017年法国总统选举首轮投票。近期频发的恐怖袭击和意外事件让法国人有些草木皆兵，法国当局在投票日当天加...,2017-4-23 17:30,
周小川：关注全球失衡与国际金融架构之间的内在联系,【周小川：关注全球失衡与国际金融架构之间的内在联系】4月20至21日，二十国集团(G20)财长和央行行长会议在美国华盛顿举行。会议主要讨论了...,2017-4-23 04:30,美国
二十国集团财长和央行行长会议在华盛顿举行,【二十国集团财长和央行行长会议在华盛顿举行】二十国集团(G20)财长和央行行长会议20日至21日在美国华盛顿举行。会议主要讨论了当前全球经济形势和增长框架、国际金融架构及全球金融治...,2017-4-23 06:00,美国
金立群：全球多边开发银行应在基建投资方面通力协作,【金立群：全球多边开发银行应在基建投资方面通力协作】亚洲基础设施投资银行(简称亚投行)行长金立群22日在华盛顿表示，在基础设施建设投资方面，全球各多边开发银行间应通力协作。（中国新...,2017-4-23 05:30,中国
财经观察：希腊经济出现好转迹象,【财经观察：希腊经济出现好转迹象】在希腊和债权人就第三轮救助协议进行最后阶段评估的关键时刻，希腊国家统计局21日公布的数字显示，该国2016年基本财政盈余占国内生产总值(GDP)的...,2017-4-23 00:30,
多国专家杭州探讨“一带一路”：姿态开放频献妙计,【多国专家杭州探讨“一带一路”：姿态开放频献妙计】22日，“一带一路”创新创业国际高峰论坛在浙江省杭州市举行，来自中国、英国、巴基斯坦、以色列、斯洛文尼亚、爱沙尼亚和柬埔寨等国家和...,2017-4-22 23:59,"中国,英国"
G20财长和央行行长会议在美国华盛顿举行,【G20财长和央行行长会议在美国华盛顿举行】4月20-21日，二十国集团(G20)财长和央行行长会议在美国华盛顿举行。会议主要讨论了当前全球经济形势和增长框架、国际金融架构及全球金...,2017-4-22 23:15,美国
刘延东与伊朗副总统萨塔里举行会谈,【刘延东与伊朗副总统萨塔里举行会谈】当地时间4月22日，国务院副总理刘延东在德黑兰与伊朗副总统萨塔里举行会谈。刘延东表示，在国际和地区形势发生复杂深刻变化的背景下，中伊关系始终保持...,2017-4-22 22:30,
英国首相梅：不排除上调个人税的可能,【英国首相梅：不排除上调个人税的可能】据报道，英国首相特雷莎·梅当地时间周六称，如果她赢得6月8日的选举，则不排除上调个人税的可能。（一财网）,2017-4-22 22:15,"税,英国"
“脱欧”料打击伦敦地产价格,英国楼市自去年以来经历了多重宏观政策影响，去年4月份起征收二套房印花税、6月份公投“脱欧”市场陷入不确定，以及随之而来英镑震荡下跌都导致英国地产价格“打折”。目前来看，英国房价整体...,2017-4-22 22:10,"税,英国,脱欧,房价"
中国企业在美投资有哪些利弊,前一阵福耀玻璃董事长曹德旺有关中美税负的言论受到关注。中国企业投资美国到底有哪些利弊，从福耀在美国俄亥俄州工厂的投资可以探些端倪。,2017-4-22 22:09,"美国,税,中国"
推进信用体系建设成深化亚洲区域合作重点方向,国家发改委财金司副司长陈洪宛21日在首届“亚洲信用评级机构CEO峰会暨系统性风险国际研讨会”上表示，随着亚洲各国经贸往来、资金融通的合作日益紧密，打破固有分化格局以及跨国信息不对称...,2017-4-22 21:34,
七国铁路部门签署《关于深化中欧班列合作协议》,【七国铁路部门签署《关于深化中欧班列合作协议》】记者22日从中国铁路总公司获悉，中国、白俄罗斯、德国、哈萨克斯坦、蒙古、波兰、俄罗斯七国铁路部门日前签署《关于深化中欧班列合作协议》...,2017-4-22 19:21,"中国,俄罗斯,德国"
美国将继续对中国铝箔产品进行“双反”调查,【美国将继续对中国铝箔产品进行“双反”调查】美国国际贸易委员会21日作出初步裁决，认为有迹象表明从中国进口的铝箔产品对美国国内相关产业造成损害。该委员会表示，美商务部将继续对此案展...,2017-4-22 16:23,"美国,中国,进口"
朝鲜称正密切关注美国对朝动向,【朝鲜称正密切关注美国对朝动向】据朝中社21日报道，朝鲜外务省发言人当天发表谈话称，朝鲜正密切关注美国对朝“阴谋动向”。朝鲜军队已做好充分准备，美国若要与朝鲜对决，朝鲜将奉陪到底。...,2017-4-22 15:21,美国
国际政治风险事件频出 金融市场避险情绪急升,【国际政治风险事件频出 金融市场避险情绪急升】记者注意到，进入4月份，政治风险事件接连不断：近期美国在叙利亚与阿富汗军事施压、朝鲜局势紧张，法国总统大选也日益临近，这些政治风险事件...,2017-4-22 14:48,美国
美联储副主席称今年还有两次加息,【美联储副主席称今年还有两次加息】美国联邦储备委员会副主席费希尔21日表示，尽管今年一季度美国经济疲软，但暂时不会改变美联储今年的加息步伐，预计还有两次加息。（新华社）,2017-4-22 14:46,"美国,美联储"
美国将对中国产羟基乙叉二膦酸征收“双反”关税,【美国将对中国产羟基乙叉二膦酸征收“双反”关税】美国国际贸易委员会21日作出终裁，美国将对从中国进口的化工原料羟基乙叉二膦酸征收反倾销和反补贴(“双反”)关税。（新华社）,2017-4-22 12:27,"美国,税,中国,进口"
IMF官员表示有望上调今年中国经济增长预期,【IMF官员表示有望上调今年中国经济增长预期】国际货币基金组织(IMF)亚太部副主任马克斯·罗德劳尔21日表示，今年第一季度中国经济增长势头强劲，IMF未来很可能进一步上调今年中国...,2017-4-22 12:00,中国
美国裁定中国输美铝箔产品存在补贴行为,【美国裁定中国输美铝箔产品存在补贴行为】美国国际贸易委员会21日宣布，裁定从中国进口的铝箔产品存在补贴行为。根据美方程序，美国商务部将在今年6月和8月对此类产品做出反补贴和反销售调...,2017-4-22 11:11,"美国,中国,进口"
关于这次法国大选 你需要知道的都在这里了,【关于这次法国大选 你需要知道的都在这里了】本周日，法国将正式进入大选的投票程序。在很多方面，法国的走向被认为是欧洲大陆的风向标。但法国的政...,2017-4-22 07:41,
周小川会见美国财长姆努钦 就人民币汇率等交换意见,【周小川行长会见美国财长姆努钦】2017年4月21日上午，中国人民银行行长周小川在美国华盛顿出席国际货币基金组织/世界银行春季系列会议期间，...,2017-4-22 00:20,"美国,中国"
财政部部长肖捷：有信心实现2017年经济增长预期目标,【财政部部长肖捷：有信心实现2017年经济增长预期目标】4月20日，二十国集团(G20)财长和央行行长会议在美国华盛顿举行。会议的第一个议题...,2017-4-22 01:19,美国
跨境电商吹来北欧风,4月11日，全球首家以传递北欧生活理念及文化的跨境电子购物平台“北欧荟”举行新闻发布会，宣布将于今夏上线。,2017-4-22 07:11,
中国家电崛起冲击 日企退守上游阵地,“日本企业的转型也是不得已而为之，他们也很无奈，中韩企业的崛起直接威胁到了它，而之前没有对手。同时，东芝、松下、夏普、索尼等已不单纯是家电企业，家电只占据一小部分，例如松下的家电业...,2017-4-22 07:07,中国
日企半导体、打印机技术 优势仍难替代,尽管在消费电子市场急剧萎缩，日企在某些技术领域仍占据较高位置，优势突出。,2017-4-22 07:07,
东芝闪存业务备受追捧：到日本买技术？,关于东芝闪存业务的买家和竞价消息仍在持续流出，市场都在密切关注这个百年老店的“金蛋”会落入谁家。,2017-4-22 07:07,
数码相机走入暮年 日本光学巨子转型求生,日本消费电子的全面溃退已是大趋势。目前的数码相机市场，手机已经基本取代了中低端相机，高端单反相机对普通用户并非刚需，只有小众的发烧级摄影爱好者选择购买。对于日本企业来说，普遍的选择...,2017-4-22 07:07,
松下、索尼、夏普、东芝： 转型试验喜忧参半,目前看来，日本电子巨头们在转型路上并非一帆风顺，目前的效果也是几家欢喜几家愁。,2017-4-22 06:58,
错失数字革命机遇 失陷的日本电子巨头艰难转型,继去年日本“液晶之父”夏普被台湾鸿海集团收购后，近日，东芝爆出巨亏49亿美元，公司首次公开表示业务或难以为继。回溯1995年，当时世界500强榜单上有149家日本企业，而到了201...,2017-4-22 06:58,
松下家电厂一线员工调查实录 效益下滑人才难留,“现在工厂里大家最关心的是，厂子什么时候关门大家可以分钱，反正上上下下都是混日子。”松下某华东家电制造工厂的老员工王芳(化名)向21世纪经济报道记者坦言。,2017-4-22 06:58,
俄罗斯能源部长：尚未决定是否延长减产,俄罗斯能源部长发表讲话称，目前尚未明确是否会延长减产协议。,2017-4-22 06:20,俄罗斯
康恩贝“迷局”：5亿元买入标的资产 为何3.5亿卖出？,【康恩贝“迷局”：5亿元买入标的资产 为何3.5亿卖出？】近日，由于2015年重大资产购买标的珍诚医药未实现盈利预测数，康恩贝(600572.SH)董事长胡季强、总裁王如伟向投资者...,2017-4-22 06:12,
高级策略师：黄金的技术面仍具“建设性”,【高级策略师：黄金的技术面仍具“建设性”】LaSalle期货集团高级市场策略师Charlie Nedoss在周五(4月21日)发布的报告中称，说：纽约期金从技术形态开仍然具有“建设...,2017-4-22 05:40,黄金
美联储副主席称2017年可考虑再加息2次,【美联储副主席称2017年可考虑再加息2次】美联储副主席费希尔(Stanley Fischer)称虽然近期公布的一系列经济数据显示美国经济增长动力正在减缓，但这并不表示央行会排除今...,2017-4-22 04:50,"美国,美联储"
全球需求担忧重压 期铜连续三周下挫,工业金属价格周五(4月21日)普遍下跌，铜价连续第三周下挫。,2017-4-22 04:31,
法国大选或助黄金飞向1300 后市祸福难料,法国大选近在眼前，避险需求继续支持黄金企稳。,2017-4-22 04:15,黄金
美元连续两周走低 英镑创五个月来最大周涨幅,【美元连续两周走低 英镑创五个月来最大周涨幅】东方财富网22日讯，周五(4月21日)美元指数微幅上扬，但本周仍累计下跌0.77%，美联储副主席费希尔周五表示，美联储2017年再加息...,2017-4-22 04:00,美联储
英镑将创下自11月以来最大周涨幅,英镑兑美元周五(4月22日)下滑，此前英国公布的零售销售数据逊于预期。,2017-4-22 03:45,英国
美国原油产量以及库存高企 油价本周下跌近7%,【美国原油产量以及库存高企 油价本周下跌近7%】东方财富网22日讯，国际油价周五(4月21日)重挫逾2%，美油自4月4日以来首次跌破50美元关口，本周累计下跌近7%，创造一个月来最...,2017-4-22 03:30,"美国,油价"
美联储二号人物：FED仍处于今年加息三次轨道 未被股市波动吓到,【美联储二号人物：FED仍处于今年加息三次轨道 未被股市波动吓到 】美联储副主席费希尔周五(4月21日)表示，近期的疲软数据可能不会使得美联储脱离今年再加息两次之轨道。（FX168...,2017-4-22 03:30,"股市,美联储"
特朗普称将于下周公布“大规模”减税计划,周五(4月21日)美市盘中，美国总统特朗普表示，将于下周公布税改计划。,2017-4-22 03:15,"美国,税"
英国财政大臣暗示“永不加赋”承诺或将作废,【英国财政大臣暗示“永不加赋”承诺或将作废】周五(4月21日)英国财政大臣哈蒙德称，执政党保守党可能会放弃其在2015年大选中许下不会提升收入税、国家保险和增值税之类税收的“永不加...,2017-4-22 03:15,"税,英国"
聚焦周末法国大选 金价连续六周录得上涨,【聚焦周末法国大选 金价连续六周录得上涨】东方财富网22日讯，国际黄金期货价格周五(4月21)企稳上涨，美市盘中最高上探至1289.70美元/盎司，周五金价波动较大，盘中多头积极上...,2017-4-22 03:00,"黄金,上涨"
强势美元逻辑“生变” 特朗普喊话效力显现,美国通胀和就业数据持续改善，特朗普“野心勃勃”地诉诸税改和基建投入，美联储在经济指标和特朗普因素的双重作用下加快加息的步伐，美元持续升值。这原本是特朗普时代下，一个公认的关于美元中...,2017-4-22 02:01,"美国,税,美联储"
现货商看涨白糖 印度首现免税进口,近期一则消息引起市场关注，一印度政府官员表示，印度允许免关税进口50万吨原糖，截止日期是今年6月12日。尽管50万吨进口量没有达到市场预期，但此消息一出，刺激了全球长期低迷的蔗糖行...,2017-4-22 02:01,"税,进口"
诸多政策意外反转 特朗普U型大掉头的背后,特朗普担任美国总统3个月以来，在外交方面最出人意料的变化是：美俄关系没有如预料般进入蜜月期，中美关系也没有像人们想象的那样显著恶化。,2017-4-22 01:57,美国
中美全局性合作有望成主旋律,2017年4月6日-7日，中国国家主席习近平与美国总统特朗普于美国佛罗里达州海湖庄园成功举行了元首会晤。4月15日，民生银行研究院发布了题为《全面深化改革创新，阔步重返世界之巅——...,2017-4-22 01:57,"美国,中国"
费希尔：2017年将再加息两次,美联储副主席费希尔周五(4月21日)表示，美联储2017年再加息两次是适宜的。,2017-4-22 01:56,美联储
美油跌破50美元关口！OPEC减产努力难挡美油增产风暴,【美油跌破50美元关口！OPEC减产努力难挡美油增产风暴】随着OPEC继续减产的迹象被不断增长的美油产量而抵消，原油价格时将创下自3月以来的最大周度跌幅。（汇通网）,2017-4-22 00:40,油价
美国4月Markit服务业和制造业PMI初值均降至去年9月来最低,【美国4月Markit服务业和制造业PMI初值均降至去年9月来最低 】周五(4月21日)金融数据公司Markit公布的一份行业报告显示，美国4月服务业和制造业采购经理人指数(PMI...,2017-4-22 00:15,美国
特朗普称“牛皮吹破都怪媒体” 竞选承诺兑现情况一览,特朗普去年在竞选期间大吹特吹，承诺将在上任100天内取得“惊人”成绩。然而距离特朗普上任“百天”仅剩一周多时间(4月29日)，特朗普一看“情况不对”，已经“先发制人”，称“不管我取...,2017-4-22 00:09,
法国大选风暴刮来！对冲风险首选日元,此次欧股在法国大选前未面临风暴，但该风暴或在法国大选后如期而至。,2017-4-22 00:09,
美联储副主席称年内再加息两次适宜,美联储副主席费希尔周五(4月21日)表示，美联储2017年再加息两次是适宜的。,2017-4-22 00:09,美联储
英国空置住宅超过20万处 伦敦“鬼镇”居榜首,"英国地产众筹平台Property Partner日前发布的一份调查报告显示，英格兰共计有200,145处空置地产，总计价值可达430亿英镑。",2017-4-22 00:04,英国
黄金企稳微涨 投资者担心法国大选,国际现货黄金周五(4月21)企稳微涨，美市盘中最高上探至1287.24美元/盎司。,2017-4-22 00:04,黄金
决策分析：法国大选逼近！欧元本周表现缘何格外亮眼？,汇市概况：周五(4月21日)欧市盘中，法国大选投票“前夕”，欧元/美元温和回落，日内最低跌至1.0685，市场交投相对清淡！,2017-4-22 00:04,
欧达礼续任香港证监会行政总裁,【欧达礼续任香港证监会行政总裁】香港特区政府21日宣布，再度委任欧达礼为香港证券及期货事务监察委员会(证监会)行政总裁，任期3年，由今年10月1日至2020年9月30日。（新华社）,2017-4-21 23:53,
国内商品期货周五夜盘收盘：铁矿石领涨,【国内商品期货夜盘收盘：铁矿石领涨】东方财富网21日讯，国内商品期货周五夜盘收盘涨跌不一，铁矿石收涨1.5%，焦煤、焦炭分别收涨0.22%、0.43%，动力煤收跌0.85%。螺纹钢...,2017-4-21 23:45,
英国大选提前杀到！“进步联盟”可否力挽狂澜？,本周二(4月18日)英国首相特雷莎·梅(Theresa May)在毫无预兆的情况下突然宣布希望于今年6月8日提前举行大选，稍后英国国会便迅速通过了相关议案。由于这次大选时间较原定的...,2017-4-21 23:11,英国
爆炸性的事件！“危险”的一天--4月23日黑天鹅如此之近？,记住这个周末，尤其是这个危险的日子--4月23日！全球金融市场将迎来爆炸性的事件--法国大选第一轮投票！投资者聚焦这场堪称今年欧洲大选最不确定的选举！鉴于最新的民调暗示候选人的支持...,2017-4-21 22:55,
七年来最差表现！英国3月份零售销售数据远低于预期,周五(4月21日)英国统计局公布的数据显示，3月份英国零售销售环比下跌了1.8%，远低于此前预期的下跌0.2%，而1月份和2月份英国零售销售曾环比上升1.4%和1.7%。,2017-4-21 22:55,英国
中国对沙特阿美IPO虎视眈眈 原油航母或登陆香港,消息人士告诉路透，中国将成立一个包括国有大型石油公司、银行以及主权财富基金在内的财团，充当沙特阿美IPO的基石投资者。,2017-4-21 22:51,中国
工业革命以来第一个没有煤炭的日子——英国试行停止燃煤24小时,周五(4月21日)英国国家电力供应公司( National Grid)宣布将试行停止燃煤一天。这将成为工业革命以来英国第一个没有煤炭的日子。,2017-4-21 22:51,"煤炭,英国"
这一消息不可忽视！外媒：万亿法国大选爆冷欧盟没有“B计划”,据路透周五报道，外交人士表示，如果法国两个反欧盟候选人在周日选举中双双挺进决胜轮投票，欧盟没有为此准备特别计划。这让欧盟只能静观其变，盼望中间派候选人获胜。,2017-4-21 22:51,
分析师最新英镑技术分析：英镑将突破1.29！？,FXStreet分析师Haresh Menghani最新撰文，提供了英镑/美元的技术分析，以及后市的前景展望！,2017-4-22 00:51,
法国大选兵临城下：候选人太多 未决选民很纠结,”四月温和的阳光下，散漫的巴黎街头匆忙的人群，显得有些迷茫或者毫不在意。法国总统大选第一轮将于4月23日周日在法国各地举行。一共有11位候选人将出现在选民的选票上。目前从支持率来看...,2017-4-21 22:49,
市场已不认为欧洲央行明年第一季会加息,货币市场利率走势显示，投资者不再认为直到2018年3月欧洲央行(ECB)会有一次升息。,2017-4-21 22:47,欧洲央行
对冲基金对OPEC的信心所剩无几,OPEC致力于实施可靠的减产行动以削减全球原油库存，使得冲基金以建立原油期货和日历价差多仓。,2017-4-21 22:47,
法国大选究竟如何布仓？去年成功预见英国脱欧的基金经理这样做,据彭博周五(4月21日)报道，Percival Stanion的策略曾帮他成功接住了英国脱欧公投后欧洲市场的下跌。,2017-4-21 22:47,"英国,脱欧"
周末法国大选投票！投资者还加码欧元多单？,本周日(4月23日)，法国大选第一轮投票将正式拉开帷幕，这也标志着今年最可能造成全球市场“暴动”的一颗核弹引爆阶段。。。,2017-4-21 22:47,
0.89%——英国出现史上最低抵押贷款利率,约克郡抵押贷款协会(Yorkshire Building Society)近日发布了英国史上最低利率的抵押贷款产品，其利率仅为0.89%。,2017-4-21 22:47,英国
英国央行官员：英国经济可能强于之前预期,【英国央行官员：英国经济可能强于之前预期】英国央行经济学家、货币政策委员会成员之一Michael Saunders周五(4月21日)在伦敦的小型企业协会(FSB)发表讲话，称英国的...,2017-4-21 22:45,英国
加拿大安大略省计划征收“外国买家税”为楼市降温,与市场预期一致，面对大多伦多地区快速上涨的房价和市场对泡沫化的担忧，加拿大经济重镇安大略省省政府于当地时间4月20日宣布，将出台一系列楼市降温措施，其中最受市场关注的一招就是征收1...,2017-4-21 20:51,"加拿大,税,上涨,房价"
IMF上调2017全球经济增速预期,在活跃的金融市场以及制造业和贸易领域期待已久的周期性复苏的支持下，全球经济复苏终于来临。世界经济在 2016年第四季度加速，并且这一势头有望持续。IMF认为，新兴市场和发展中经济体...,2017-4-21 16:57,
金砖国家财政和央行副手会议4月20日在美举行,2017年4月20日，金砖国家财政和央行副手会议在美国华盛顿举行。会议由人民银行副行长易纲和财政部副部长史耀斌共同主持，金砖国家财政和央行副手出席了会议。根据今年3月召开的首次金砖...,2017-4-21 16:26,美国
王毅会见俄外长 双方就朝鲜半岛核问题进一步交换意见,俄方愿同中方继续加强高层交往，普京总统下个月将赴华出席“一带一路”国际合作高峰论坛，俄方愿以此为契机，做好欧亚经济联盟与丝绸之路经济带的对接，推进俄中全面战略协作伙伴关系建设。双方...,2017-4-21 15:47,
王毅会见俄罗斯外长拉夫罗夫,【王毅会见俄罗斯外长拉夫罗夫】双方就朝鲜半岛核问题进一步交换意见，一致认为当前一段时间是半岛局势走向的关键。双方承诺加强沟通协调，合力管控局势，抑制冒险倾向。双方认为，中俄各自提出...,2017-4-21 15:45,俄罗斯
中日专家共议世界经济和中日经济新动能与新愿景,他说，在过去36年中，中日经济交流会对于推动中日经济技术合作和知识交流发挥了积极作用，成为促进中日友好的一个重要渠道。李伟表示，当前世界经济虽然出现了一些企稳向好的迹象，但短期内看...,2017-4-21 15:37,
美财长说税改计划“很快”将会公布,美国财政部长史蒂文·姆努钦20日表示，白宫将“很快”公布税改计划，他希望税改计划将在今年内获得国会批准。姆努钦当天在总部位于华盛顿的国际金融业协会举办的研讨会上说，自任财政部长以来...,2017-4-21 15:33,"美国,税,白宫"
日本进一步放宽对华签证 多次往返签条件降低,据日本经济新闻报道，日本外务省4月21日公布消息称，将从5月8日起进一步放宽对中国人的签证发放条件，降低多次签证所需经济条件的要求，面向访问日本东北三县游客的多次往返签证，扩大至青...,2017-4-21 14:29,中国
澳大利亚政府不反对长江基建收购Duet Group,据外媒21日报道，澳大利亚政府不打算阻止香港大亨李嘉诚旗下的长江基建集团有限公司以73亿澳元(约合55亿美元)收购公用事业公司Duet Group (DUE.AU)的交易。Duet...,2017-4-21 14:24,
加拿大安大略省计划征收“外国买家税”为多伦多楼市降温,面对大多伦多地区快速上涨的房价和市场对泡沫化的担忧，加拿大经济重镇安大略省省政府当地时间4月20日宣布，将出台一系列楼市降温措施。其中最受市场关注的一招，是征收15%的“外国买家税...,2017-4-21 13:38,"加拿大,税,上涨,房价"
美对华展开钢铁反倾销调查 会“误伤”澳洲矿业？,中国钢铁出口目前占据了美国26%的市场份额，特朗普很可能要对中国钢铁征收更高的关税，因此这次的行动实质上是特朗普打着“国家安全”的名号保护美国近一百家钢铁制造商，被视作特朗普政府的...,2017-4-21 13:26,"钢铁,美国,税,中国,出口,澳洲"
全澳房产空置率普遍下降 打破公寓过剩谜团,在主要城市中，霍伯特和堪培拉住房空置率最低，分别为0.6%和0.8%，阿德莱德地区住房空置率下降2%，为1.8%。珀斯和达尔文地区空置率均有下降，分别为4.7%和3.5%，布里斯班...,2017-4-21 13:26,
换汤不换药？撤销457签证能否根治澳高失业率,“外国工作者被允许进入澳大利亚是为了填补关键的技术短缺，而不是因为雇主发现雇佣外国员工可以省去雇佣一个澳大利人的许多麻烦”，总理特恩布尔在堪培拉面对记者时这样说道，暗示过高的失业率...,2017-4-21 13:25,
长江基建73亿并购澳洲DUET通过外资审批,周五早盘DUET持续盘踞澳交所ASX200涨幅榜头牌，澳东时间12时，股价上涨9.4%，报3.01澳元，成交量高达4262万股。DUET集团在维州拥有电力与天然气网络资产，并在西澳...,2017-4-21 13:24,"天然气,澳洲,上涨"
澳洲公民入籍门槛拔高 强调英语永居期价值观,澳总理特恩布尔与移民部长达顿于20日共同宣布澳大利亚入籍政策调整举措，在公民身份的申请及入籍审核上提出更高要求，核心要义是必须突出澳洲的价值观。“我们的改革要求所有申请者有良好的英...,2017-4-21 13:23,澳洲
德国财长朔伊布勒表示英国退出欧盟对双方无利,据俄罗斯卫星网报道，德国财政部长朔伊布勒21日表示，英国退出欧盟对双方无利。他在华盛顿演讲时表示：“对于双方来说，此举都是失败，而不是胜利。”他认为，目前“必须保留欧盟其它成员的统...,2017-4-21 11:39,"英国,俄罗斯,德国"
日媒：日本等11国5月将启动讨论没有美国的TPP,另一方面，关于4月18日与美国副总统彭斯之间举行的首轮日美经济对话，麻生表示，“目的是将日美建立的规则推广至亚太地区”，显示出在推进没有美国的TPP磋商的同时，由日美主导制定多国参...,2017-4-21 11:38,美国
美财长：特朗普政府将很快公布税务改革议案,据外媒报道，美国财政部长姆努钦20日表示，特朗普政府计划很快公布税务改革议案，承诺将落实大规模税制整顿措施。美国财长姆努钦20日在华盛顿举行的国际金融协会2017年政策峰会上发表讲...,2017-4-21 11:38,"美国,税"
原油价格下跌 日本6年来首次实现年度贸易顺差,据日媒报道，日本财务省本月21日公布数据称，日本2016财年的进出口贸易出现了4.69万亿日元的顺差，这是日本的贸易收支6年来首次出现顺差。日媒指出，其主要原因是受原油价格下跌的影...,2017-4-21 11:37,"出口,油价"
避免“停摆” 特朗普将政府拨款谈判列为优先事项,报道指出，美国议员们在两周的国会休会期之后，只有下周一周时间来通过政府拨款法案，不过他们可能批准一项短期拨款措施，从而为谈判争取更多时间。若不能延长拨款，将导致政府在4月29日部分...,2017-4-21 11:36,美国
日媒：日本无意改变TPP协定内容 促11国协议生效,据日媒报道，针对美国退出的跨太平洋伙伴关系协定(TPP)，日本政府将与美国以外的10个国家朝着维持现行框架的方向进行调整。报道称，虽然需要重新制定不包含美国的协定，但日本不打算改变...,2017-4-21 11:35,美国
美国被视作全球跨境并购交易安全港 欧盟跨区域并购现断崖式下跌,鉴于来自欧盟地区投资的有力促进，北美地区在2017年第一季度成为全球跨境并购交易的安全港，共达成277宗交易，交易额达1479亿美元，其中美国占该地区交易总额的94%。本季度该地区...,2017-4-21 11:08,美国
IMF：美财政扩张 或致企业难以偿债,国际货币基金组织(IMF)警告，美国财政扩张可能使美国四分之一的公司难以偿还债务。IMF在半年度《全球金融稳定报告》中强调，美国总统特朗普通过减税和基建支出来提振美国增长的计划将增...,2017-4-21 11:04,"美国,税"
俄媒称中企将对乌兹别克斯坦煤矿开采进行改造,俄媒称，乌兹别克斯坦固体燃料垄断生产商、乌兹别克煤炭公司发言人向卫星通讯社表示，由中国煤炭科工集团和中铁隧道集团有限公司组成的中国企业集团，将于6月开始对乌南部煤矿开采企业进行现代...,2017-4-21 10:48,"煤炭,中国"
世行行长：中国在当今全球发展中的领导作用“前所未有”,世界银行行长金墉20日在此间谈及“一带一路”建设时表示，这一项目对于中国和世行来说都非常重要。中国在当今全球发展中起到的领导作用“前所未有”。金墉当天在国际货币基金组织(IMF)与...,2017-4-21 10:45,中国
美国财长：特朗普政府会很快公布税改议案,据外媒21日报道，美国财长姆努钦(Steven Mnuchin)周四表示，特朗普(Donald Trump)政府计划很快公布税务改革议案，承诺将落实大规模税制整顿措施。姆努钦在华盛...,2017-4-21 10:39,"美国,税"
中国移动支付巨头出海 鏖战东南亚,微信在海外依然试图扮演“连接”的角色：其通过公众号等平台，吸引用户在消费同时关注海外商家的公众号，以维系中国游客和该平台之间的关联。,2017-4-21 07:31,中国
IMF：中国债务风险可控 建议加强去杠杆,国际货币基金组织(IMF)和世界银行春季年会期间，IMF发布三大报告，论及中国信贷增长带来的金融稳定风险，并建议需要尽快采取行动。,2017-4-21 07:16,中国
